PTS,AST,REB,FG_PCT,MIN
7,1,1,0.25,17.116666666666667
3,3,1,0.5,8.216666666666667
2,1,2,0.2,26.081666666666667
0,2,7,0.0,21.325
5,1,2,0.286,20.583333333333332
5,0,1,0.667,24.855
4,0,4,0.5,7.338333333333333
4,1,0,0.5,12.933333333333334
7,0,0,0.5,22.466666666666665
0,0,1,0.0,9.933333333333334
0,1,4,0.0,15.783333333333333
4,0,3,0.333,23.238333333333333
3,0,3,0.5,16.768333333333334
2,2,2,0.5,10.321666666666667
1,0,1,0.0,14.518333333333333
0,1,2,0.0,15.516666666666667
3,0,0,0.5,9.991666666666667
3,1,0,0.333,12.788333333333334
3,0,1,0.333,6.3
0,2,0,0.0,8.35
2,0,2,0.5,1.9666666666666666
2,1,1,0.0,13.4
2,0,2,0.333,10.033333333333333
1,0,0,0.0,0.5533333333333333
0,1,2,0.0,1.9666666666666666
0,1,2,0.0,8.763333333333334
2,1,0,0.25,6.516666666666667
2,0,1,0.5,15.2
0,1,2,0.0,20.866666666666667
0,1,0,0.0,19.933333333333334
0,1,1,0.0,4.1
1,1,0,0.0,3.2666666666666666
0,0,2,0.0,8.1
0,0,1,0.0,1.9666666666666666
0,0,1,0.0,1.6166666666666667
0,0,0,0.0,4.261666666666667
0,0,0,0.0,1.9666666666666666
0,0,0,0.0,0.4633333333333333
0,0,0,0.0,0.4633333333333333
0,0,0,0.0,0.4633333333333333
0,0,0,0.0,2.7333333333333334
0,0,0,0.0,5.683333333333334
0,0,0,0.0,2.75
60,10,21,0.677,47.141666666666666
48,1,10,0.531,35.66
38,4,8,0.48,34.1
26,13,7,0.5,39.81666666666667
29,4,18,0.478,44.80166666666667
28,8,6,0.643,33.4
36,5,9,0.542,40.53333333333333
39,2,1,0.538,34.81666666666667
33,4,6,0.48,48.333333333333336
24,1,10,0.467,34.63333333333333
34,6,3,0.364,31.133333333333333
30,2,6,0.6,29.566666666666666
26,8,4,0.476,24.29
28,2,9,0.688,29.75
29,4,5,0.455,38.55
25,7,5,0.467,37.81666666666667
28,5,7,0.5,31.166666666666668
15,13,13,0.545,29.35
20,11,9,0.7,36.88333333333333
23,1,16,0.538,31.258333333333333
23,5,7,0.5,34.13
17,8,12,0.533,36.55
20,1,16,0.889,36.125
26,0,10,0.647,29.666666666666668
22,10,3,0.333,34.1
19,2,9,0.467,40.221666666666664
25,5,6,0.6,43.56666666666667
22,9,5,0.444,35.306666666666665
23,7,3,0.563,30.25
21,4,10,0.28,34.88333333333333
28,2,4,0.5,32.916666666666664
21,1,10,0.8,30.966666666666665
15,8,7,0.417,34.583333333333336
16,4,9,0.438,30.033333333333335
13,15,3,0.238,50.63333333333333
7,4,13,0.75,29.31833333333333
19,2,6,0.625,21.366666666666667
22,3,1,0.571,23.6
26,4,1,0.625,30.513333333333332
15,3,9,0.583,30.9
24,6,2,0.45,35.016666666666666
21,1,4,0.571,37.08833333333333
14,5,4,0.462,28.718333333333334
18,3,4,0.583,32.41833333333334
19,5,1,0.533,29.866666666666667
16,3,3,0.538,27.566666666666666
20,2,3,0.533,29.733333333333334
11,2,15,1.0,20.75
19,4,3,0.389,34.141666666666666
20,1,1,0.5,30.25
18,1,5,0.556,43.56666666666667
15,0,10,0.5,27.35
7,8,7,0.273,23.05
10,2,7,0.571,21.266666666666666
15,2,4,0.5,39.11666666666667
18,1,6,0.545,24.9
14,6,1,0.556,23.576666666666668
14,2,6,1.0,22.573333333333334
9,5,10,0.429,34.7
12,2,6,0.5,25.6
14,3,5,0.429,36.78333333333333
17,3,1,0.455,28.183333333333334
20,3,1,0.6,31.423333333333332
19,2,3,0.389,30.733333333333334
6,1,8,0.167,26.066666666666666
9,6,1,0.429,28.9
13,1,8,0.455,32.81666666666667
12,4,4,0.625,21.816666666666666
9,2,7,0.375,27.126666666666665
15,4,2,0.5,30.6
14,1,4,0.357,33.21666666666667
12,3,7,0.5,25.925
14,1,8,0.308,37.63333333333333
15,4,3,0.75,19.45
14,2,2,0.455,29.683333333333334
16,1,5,0.833,19.5
11,1,10,0.4,24.076666666666668
8,5,8,0.333,21.466666666666665
8,3,8,0.5,15.5
18,3,2,0.6,25.55
17,2,3,0.6,31.466666666666665
6,3,7,0.333,29.916666666666668
11,1,2,0.667,31.316666666666666
11,0,8,0.571,19.416666666666668
10,3,5,0.4,20.333333333333332
10,3,2,0.375,24.783333333333335
14,3,2,0.333,34.733333333333334
11,3,3,0.333,30.55
14,1,1,0.286,46.1
10,3,4,0.429,27.55
11,1,9,0.5,17.516666666666666
12,0,6,0.556,24.116666666666667
12,2,5,0.5,26.316666666666666
16,0,3,0.8,23.733333333333334
6,8,6,0.375,20.8
10,2,6,1.0,26.033333333333335
8,5,3,0.429,26.433333333333334
15,1,1,0.857,17.433333333333334
11,1,5,0.267,42.43333333333333
6,9,0,0.375,17.68166666666667
8,7,4,0.333,29.75
6,2,9,0.2,28.85
0,7,9,0.0,29.966666666666665
5,5,3,0.333,26.95
6,1,9,0.6,25.3
8,0,6,1.0,18.561666666666667
10,0,5,0.571,21.983333333333334
8,2,7,0.5,23.05
6,6,5,0.429,20.658333333333335
8,3,4,0.6,29.488333333333333
5,1,3,0.667,14.066666666666666
5,1,5,0.4,19.883333333333333
6,0,8,0.6,20.7
8,4,2,0.308,25.866666666666667
13,1,2,0.6,21.45
9,0,4,0.5,17.8
6,1,5,0.222,17.066666666666666
9,0,7,0.667,20.466666666666665
14,0,2,0.333,27.4
4,7,2,0.333,22.733333333333334
3,3,5,0.143,25.85
6,1,2,0.6,18.433333333333334
7,1,0,0.4,17.133333333333333
5,6,1,0.222,19.211666666666666
8,1,2,0.3,26.283333333333335
14,0,1,0.5,21.383333333333333
8,1,3,0.286,16.628333333333334
9,1,2,0.3,25.85
8,2,1,0.4,25.266666666666666
10,2,1,0.3,24.95
10,0,1,0.667,25.883333333333333
6,2,5,0.333,35.05
7,2,3,0.75,14.393333333333333
9,0,3,0.8,9.5
4,3,5,0.167,22.35
9,1,1,0.444,22.2
6,1,1,0.333,16.533333333333335
7,2,2,0.667,28.233333333333334
3,2,6,0.0,19.375
0,2,9,0.0,21.933333333333334
4,2,3,0.5,13.716666666666667
4,1,4,0.667,14.8
5,1,6,0.4,15.183333333333334
7,0,5,0.75,17.833333333333332
7,0,3,0.5,20.016666666666666
9,0,3,1.0,7.2
6,0,1,0.667,15.266666666666667
9,1,1,0.4,27.333333333333332
7,0,2,0.5,21.75
4,0,3,0.667,14.066666666666666
6,2,1,0.5,13.783333333333333
3,2,5,0.2,24.583333333333332
4,0,2,0.5,9.0
7,0,1,0.5,17.883333333333333
8,1,2,0.571,9.733333333333333
5,1,2,0.4,22.515
6,1,3,0.143,18.733333333333334
7,2,1,0.333,26.266666666666666
7,1,2,0.75,15.54
2,0,8,0.5,13.45
5,4,0,0.222,20.093333333333334
3,2,4,0.25,12.866666666666667
4,0,1,1.0,6.7
5,1,1,0.5,11.758333333333333
4,0,3,1.0,9.31
3,1,4,0.143,28.45
3,0,3,0.143,26.093333333333334
5,1,2,0.5,12.408333333333333
6,0,1,1.0,1.6333333333333333
5,0,2,0.333,14.3
3,1,1,0.333,8.683333333333334
4,0,3,0.4,13.116666666666667
3,0,1,1.0,1.9333333333333333
3,1,2,0.167,14.7
3,1,2,0.2,6.85
5,0,1,0.5,11.548333333333334
1,2,1,0.0,12.85
0,1,3,0.0,17.5
2,1,3,0.5,13.26
4,1,1,0.667,8.416666666666666
4,1,1,1.0,10.183333333333334
5,1,0,0.667,7.2
0,0,6,0.0,15.333333333333334
3,0,0,1.0,14.733333333333333
2,0,4,0.0,13.89
0,0,3,0.0,18.95
2,1,0,0.5,30.788333333333334
3,0,1,1.0,8.8
3,0,1,1.0,3.1666666666666665
2,1,1,0.5,12.185
2,0,2,1.0,2.55
2,1,1,0.333,7.2
3,0,0,1.0,2.6666666666666665
0,1,0,0.0,6.216666666666667
0,2,1,0.0,11.3
0,0,1,0.0,4.866666666666666
2,0,1,0.5,4.25
2,0,1,1.0,2.55
0,0,3,0.0,9.49
1,1,1,0.0,17.066666666666666
0,0,0,0.0,2.84
0,1,1,0.0,2.433333333333333
0,1,1,0.0,8.65
1,0,1,0.0,7.533333333333333
2,0,0,0.5,4.515
0,0,0,0.0,3.0833333333333335
0,1,1,0.0,2.6666666666666665
2,0,0,0.333,8.65
0,1,0,0.0,1.6
0,1,0,0.0,8.083333333333334
0,0,1,0.0,4.25
0,0,1,0.0,2.72
0,0,1,0.0,2.85
0,0,1,0.0,3.283333333333333
0,0,1,0.0,2.6333333333333333
1,0,0,0.0,7.2
1,0,0,0.0,4.916666666666667
0,0,0,0.0,4.966666666666667
0,0,0,0.0,2.6666666666666665
0,0,0,0.0,6.601666666666667
0,0,0,0.0,0.6433333333333333
0,0,0,0.0,2.6333333333333333
0,0,0,0.0,2.6333333333333333
28,6,15,0.667,35.635
46,8,3,0.7,39.70333333333333
36,9,7,0.636,39.333333333333336
32,11,4,0.474,37.51833333333333
32,5,10,0.632,36.68333333333333
29,7,6,0.688,39.916666666666664
32,1,12,0.444,37.75
32,5,9,0.556,36.45
25,6,11,0.833,32.31666666666667
27,7,7,0.385,35.585
24,8,6,0.364,34.833333333333336
32,5,4,0.579,39.486666666666665
31,9,5,0.611,40.95
20,5,12,0.556,28.666666666666668
17,6,5,0.5,32.88333333333333
24,3,6,0.6,35.166666666666664
18,10,5,0.353,38.85
16,2,9,1.0,24.188333333333333
23,2,8,0.643,27.253333333333334
22,1,6,0.692,32.53333333333333
19,6,7,0.357,29.883333333333333
21,1,7,0.8,39.73166666666667
25,4,7,0.421,34.06666666666667
22,4,6,0.571,29.083333333333332
21,2,11,0.533,29.253333333333334
18,9,5,0.5,33.6
23,3,3,0.35,39.45
17,9,3,0.278,37.785
15,2,12,0.636,38.51833333333333
21,5,3,0.643,36.25
15,2,9,0.714,31.016666666666666
15,4,9,0.778,26.751666666666665
13,2,8,0.429,30.8
22,5,3,0.474,36.016666666666666
16,5,5,0.545,26.483333333333334
14,5,5,0.273,28.15
12,1,15,0.8,41.038333333333334
14,8,2,0.368,34.501666666666665
14,0,8,0.625,25.458333333333332
15,5,3,0.313,34.28333333333333
15,8,3,0.364,30.398333333333333
18,1,5,0.5,32.428333333333335
11,3,13,0.5,37.968333333333334
4,8,9,0.4,34.36666666666667
12,2,7,0.5,39.53333333333333
14,4,3,0.556,28.883333333333333
16,3,4,0.667,29.816666666666666
20,2,2,0.636,25.861666666666668
13,1,6,0.333,26.248333333333335
18,2,2,0.4,38.55166666666667
13,8,3,0.455,36.22833333333333
19,0,3,0.583,24.658333333333335
10,1,11,0.4,31.983333333333334
14,2,8,0.714,27.166666666666668
12,6,1,0.333,31.016666666666666
16,1,6,0.5,27.533333333333335
11,5,5,0.5,27.05
13,4,2,0.417,22.89666666666667
12,2,6,0.455,38.983333333333334
7,0,6,0.25,31.4
15,1,5,0.333,33.28333333333333
10,4,5,0.5,32.24166666666667
8,3,4,0.273,29.633333333333333
12,1,3,0.4,23.083333333333332
13,2,5,0.25,30.05
10,2,5,0.286,35.233333333333334
8,2,9,0.6,18.166666666666668
10,4,3,0.667,36.21666666666667
15,2,1,0.364,22.416666666666668
11,4,3,0.375,19.916666666666668
14,2,1,0.833,19.1
9,1,6,0.75,15.766666666666667
10,0,4,0.556,30.10333333333333
10,0,7,1.0,23.233333333333334
16,1,0,0.583,22.06833333333333
7,2,7,0.4,17.775
7,6,4,0.118,36.833333333333336
8,1,8,0.25,28.25
12,3,2,0.364,35.9
10,4,3,0.308,29.833333333333332
10,0,8,0.714,31.218333333333334
9,0,4,0.6,14.05
8,0,1,0.6,15.116666666666667
7,4,2,0.333,19.43166666666667
9,1,2,0.667,17.2
10,2,5,0.417,22.166666666666668
12,2,3,0.714,16.47
7,3,5,0.5,25.865
7,1,8,0.75,13.316666666666666
14,1,1,0.5,17.69
9,1,3,0.429,23.05
6,2,2,0.5,21.166666666666668
6,3,5,0.375,31.143333333333334
11,2,0,0.5,29.85
8,1,1,0.4,18.065
11,0,2,0.455,17.758333333333333
5,6,3,0.286,20.441666666666666
8,1,3,1.0,11.95
9,0,3,0.5,18.95
5,2,5,0.5,22.416666666666668
12,0,1,0.455,17.066666666666666
2,6,4,1.0,14.616666666666667
8,0,1,0.4,19.666666666666668
10,0,3,0.5,21.533333333333335
7,1,2,0.429,15.466666666666667
10,1,0,0.8,19.61
4,2,4,0.5,18.541666666666668
3,1,2,0.5,14.166666666666666
7,1,1,0.429,16.566666666666666
6,1,3,0.5,13.95
6,1,1,0.286,22.683333333333334
4,3,2,0.222,21.583333333333332
7,0,4,0.5,21.088333333333335
7,1,1,1.0,14.533333333333333
4,2,1,0.4,10.763333333333334
3,0,3,1.0,3.131666666666667
2,4,2,0.0,8.131666666666666
3,1,2,0.25,22.048333333333332
0,2,1,0.0,7.566666666666666
2,1,2,1.0,15.6
2,0,3,0.25,12.066666666666666
3,0,3,0.5,9.583333333333334
0,1,1,0.0,18.916666666666668
4,0,2,1.0,6.6
4,0,1,1.0,10.933333333333334
2,0,0,0.333,6.6
0,0,4,0.0,15.383333333333333
2,1,1,1.0,3.131666666666667
1,1,2,0.0,6.1
2,1,0,0.25,9.53
1,0,1,0.0,5.583333333333333
0,1,0,0.0,4.5
0,0,1,0.0,6.5
0,0,1,0.0,7.183333333333334
0,0,1,0.0,6.931666666666667
0,0,1,0.0,6.933333333333334
0,0,0,0.0,0.415
0,0,0,0.0,0.415
0,0,0,0.0,4.9
0,0,0,0.0,6.508333333333334
0,0,0,0.0,5.75
41,15,15,0.64,44.413333333333334
41,5,7,0.636,35.96666666666667
29,13,4,0.438,43.35
30,7,8,0.706,37.85
35,4,8,0.5,40.11666666666667
32,9,9,0.563,39.306666666666665
36,8,7,0.517,40.9
22,2,16,0.5,37.583333333333336
38,5,6,0.565,34.333333333333336
28,2,13,0.611,41.43333333333333
31,6,2,0.5,38.666666666666664
26,5,5,0.368,43.18333333333333
35,1,8,0.545,33.9
29,4,5,0.579,37.45
17,16,4,0.353,40.65
23,7,6,0.571,36.598333333333336
24,4,9,0.32,39.78333333333333
27,3,9,0.409,35.325
32,2,3,0.44,29.2
23,11,3,0.526,35.2
26,1,6,0.526,38.81666666666667
10,4,16,0.8,30.833333333333332
3,13,13,0.333,35.205
17,4,10,0.286,42.94
19,3,3,0.583,31.483333333333334
13,2,7,0.625,35.865
18,0,8,0.625,30.428333333333335
13,3,2,0.417,40.25
17,4,5,0.438,24.216666666666665
15,4,2,0.4,38.86666666666667
15,3,4,0.556,29.516666666666666
11,3,6,0.5,25.866666666666667
16,1,5,0.875,31.891666666666666
14,4,3,0.625,34.583333333333336
15,1,3,0.625,27.1
10,6,3,0.444,38.72666666666667
12,5,3,0.667,30.033333333333335
11,1,3,0.8,17.016666666666666
16,0,2,0.545,22.933333333333334
6,1,14,0.333,21.19333333333333
14,1,4,0.667,22.15
16,0,2,0.714,28.77
13,5,1,0.75,20.166666666666668
8,8,2,0.2,40.43333333333333
11,0,2,0.714,20.65
6,8,3,0.5,29.933333333333334
7,0,8,0.273,34.95
9,1,7,0.8,26.80666666666667
11,1,4,0.571,29.866666666666667
9,2,2,0.429,20.783333333333335
13,1,3,0.333,30.25
8,3,3,0.4,32.43333333333333
7,4,5,0.5,27.516666666666666
11,1,1,0.571,21.55
11,0,2,0.375,19.483333333333334
3,4,5,0.333,22.711666666666666
8,2,6,0.4,36.93333333333333
7,3,4,0.5,16.816666666666666
5,2,2,0.5,26.466666666666665
9,0,3,0.154,24.416666666666668
4,1,9,0.5,23.25
7,3,1,0.6,12.701666666666666
8,1,3,0.429,29.125
8,1,3,0.6,23.383333333333333
9,0,0,0.429,28.65
8,2,3,0.8,18.883333333333333
10,0,2,0.571,17.35
9,1,2,0.429,16.816666666666666
6,1,2,0.5,7.183333333333334
5,2,3,0.5,15.416666666666666
4,1,5,0.667,14.666666666666666
6,0,2,0.75,13.683333333333334
3,0,2,0.2,18.066666666666666
2,0,7,0.0,17.813333333333333
6,1,1,1.0,23.926666666666666
6,0,1,0.4,11.266666666666667
4,0,4,1.0,12.183333333333334
0,1,2,0.0,20.15
2,3,0,0.0,14.741666666666667
2,1,4,0.0,14.1
4,1,2,0.4,10.323333333333334
3,0,3,0.2,14.683333333333334
3,0,1,0.0,2.1666666666666665
5,0,0,0.667,3.683333333333333
3,1,2,0.167,14.133333333333333
4,1,1,0.667,13.366666666666667
0,0,5,0.0,8.283333333333333
4,1,0,1.0,3.3333333333333335
3,0,1,1.0,12.966666666666667
0,0,2,0.0,11.483333333333333
2,0,0,0.333,6.183333333333334
0,0,3,0.0,6.91
2,0,1,1.0,3.683333333333333
2,0,1,0.0,4.616666666666666
2,0,1,0.5,12.866666666666667
0,1,1,0.0,10.473333333333333
2,0,0,0.5,2.533333333333333
2,0,0,0.5,4.333333333333333
0,1,0,0.0,3.9
0,0,0,0.0,3.683333333333333
0,0,0,0.0,1.4
0,0,0,0.0,1.4
0,0,0,0.0,5.583333333333333
0,0,0,0.0,8.586666666666666
50,10,8,0.567,42.266666666666666
44,6,10,0.586,43.083333333333336
43,7,2,0.7,37.485
44,3,7,0.6,37.76
44,4,7,0.7,39.38333333333333
20,21,11,0.353,41.105
29,3,12,0.5,38.35
34,8,7,0.455,38.59166666666667
36,3,7,0.448,36.895
29,11,8,0.571,35.71666666666667
25,12,8,0.529,39.31666666666667
32,5,9,0.609,37.4
26,7,13,0.692,35.89833333333333
26,9,7,0.409,41.55
34,8,2,0.652,33.93333333333333
25,10,7,0.429,36.985
23,8,8,0.409,37.43333333333333
26,13,2,0.6,31.083333333333332
30,4,6,0.52,39.61666666666667
26,2,9,0.625,37.766666666666666
23,9,10,0.8,30.5
30,5,8,0.455,35.0
33,3,4,0.545,37.181666666666665
20,10,15,0.357,34.43333333333333
17,2,11,0.429,36.31666666666667
26,5,3,0.556,36.583333333333336
24,4,5,0.615,31.05
23,6,4,0.6,37.68333333333333
25,4,10,0.625,40.25
17,11,6,0.278,35.70166666666667
21,10,7,0.462,38.983333333333334
24,1,10,0.529,27.816666666666666
24,3,10,0.588,33.71666666666667
20,6,10,0.6,34.045
24,6,5,0.529,34.233333333333334
21,2,12,0.5,39.068333333333335
26,3,7,0.563,34.68333333333333
17,3,6,0.636,31.613333333333333
23,4,8,0.353,38.81666666666667
18,4,8,0.417,38.68333333333333
28,2,4,0.435,38.56666666666667
24,0,10,0.7,21.2
19,5,8,0.9,29.555
17,4,6,0.467,38.61666666666667
23,1,5,0.615,39.583333333333336
12,8,11,0.667,28.198333333333334
28,5,3,0.632,33.583333333333336
19,7,8,0.667,26.591666666666665
18,6,9,0.333,35.29333333333334
22,4,3,0.389,35.6
21,5,6,0.5,34.43333333333333
21,2,5,0.467,34.53333333333333
20,3,6,0.545,27.866666666666667
16,8,4,0.7,26.64666666666667
20,2,7,0.538,37.333333333333336
14,6,11,0.75,37.083333333333336
17,7,5,0.5,24.583333333333332
21,4,5,0.6,26.933333333333334
21,4,4,0.615,22.833333333333332
24,4,1,0.625,34.21666666666667
14,0,11,0.667,22.75
15,3,6,0.333,36.55
17,5,5,0.7,31.41
23,0,5,0.625,30.458333333333332
6,10,7,0.4,37.97666666666667
8,8,7,0.6,23.816666666666666
16,5,2,0.571,32.81666666666667
21,4,6,0.889,27.748333333333335
17,3,8,0.4,33.96666666666667
16,4,5,0.364,26.566666666666666
18,4,6,0.467,29.25
23,1,3,0.4,30.333333333333332
13,4,9,0.429,25.95
18,3,5,0.615,32.61666666666667
12,4,5,0.25,34.65
17,8,1,0.462,30.533333333333335
18,5,3,0.357,33.916666666666664
8,3,12,0.4,29.173333333333332
19,2,1,0.389,33.916666666666664
21,4,0,0.467,31.333333333333332
18,2,5,0.538,26.983333333333334
17,4,4,0.357,30.716666666666665
20,2,2,0.6,28.666666666666668
12,11,5,0.286,28.0
11,3,8,0.714,30.566666666666666
13,3,3,0.5,34.348333333333336
14,2,0,0.4,27.433333333333334
11,3,7,0.4,21.45
18,3,7,0.421,37.733333333333334
15,3,5,0.375,31.366666666666667
7,1,13,0.182,34.4
12,2,9,0.8,20.733333333333334
17,1,8,0.545,26.321666666666665
14,2,5,0.6,25.083333333333332
10,0,10,0.8,24.65
12,9,4,0.333,38.125
15,2,3,0.667,19.756666666666668
15,4,6,0.667,31.133333333333333
17,2,3,0.308,24.35
19,1,5,0.533,30.616666666666667
14,2,8,0.5,39.03666666666667
7,2,12,1.0,33.55
9,6,3,0.5,32.718333333333334
12,3,6,0.455,21.283333333333335
11,3,6,0.8,29.85
14,1,4,1.0,22.983333333333334
6,2,4,1.0,21.366666666666667
15,4,2,0.357,28.34
5,2,11,0.5,25.25
14,5,3,0.333,19.0
14,0,2,0.75,23.761666666666667
8,1,13,0.375,33.483333333333334
11,2,4,0.333,29.983333333333334
15,1,3,0.308,27.416666666666668
13,1,5,0.6,19.393333333333334
6,2,11,0.6,22.25
10,3,8,0.714,32.28333333333333
13,0,8,0.714,28.183333333333334
16,2,0,0.778,25.1
18,0,5,0.75,21.033333333333335
10,3,4,0.364,34.3
14,0,2,0.625,34.18333333333333
17,0,1,0.667,27.8
10,0,12,0.455,26.033333333333335
8,0,5,0.333,28.106666666666666
13,1,6,0.667,31.966666666666665
13,0,7,1.0,16.416666666666668
8,2,12,0.75,35.733333333333334
10,1,3,0.571,29.633333333333333
15,3,3,0.6,21.116666666666667
14,4,1,0.385,31.708333333333332
10,2,3,0.714,22.985
9,4,3,0.667,27.266666666666666
11,1,7,0.833,30.533333333333335
7,2,7,0.375,36.865
11,0,2,0.429,17.273333333333333
10,1,4,0.571,20.183333333333334
13,2,5,0.353,22.466666666666665
10,1,2,0.6,25.333333333333332
11,3,7,0.333,30.08
7,4,7,0.154,32.416666666666664
9,3,3,0.429,22.8
8,3,2,0.333,21.445
9,5,2,0.5,18.3
9,5,4,0.4,26.683333333333334
9,0,5,0.6,18.75
14,3,1,0.273,38.86666666666667
11,1,4,0.667,24.833333333333332
13,2,1,0.556,21.066666666666666
9,1,5,0.4,26.676666666666666
9,1,5,0.571,21.8
8,1,3,0.5,19.55
11,0,5,0.308,37.983333333333334
11,0,4,0.3,22.048333333333332
13,0,2,0.333,19.45
14,0,2,0.5,23.498333333333335
6,1,4,0.5,9.683333333333334
7,3,4,0.6,22.616666666666667
13,0,2,0.6,22.783333333333335
9,2,5,0.5,26.013333333333332
6,2,5,0.222,21.115
9,3,2,0.8,17.283333333333335
10,0,7,0.5,27.268333333333334
9,1,4,0.571,25.766666666666666
8,2,4,0.5,20.733333333333334
7,3,1,0.6,18.666666666666668
8,2,4,0.444,18.816666666666666
8,0,2,0.286,18.826666666666668
7,3,4,0.286,27.95
8,1,3,0.273,35.5
7,3,1,0.2,18.053333333333335
6,2,3,1.0,20.216666666666665
8,2,0,0.75,18.033333333333335
5,0,7,1.0,19.15
10,3,2,0.625,24.566666666666666
7,3,4,0.6,24.048333333333332
10,2,2,0.5,21.535
7,0,3,0.6,20.5
11,1,0,0.375,37.21666666666667
2,3,9,0.333,13.008333333333333
5,3,3,0.25,14.95
6,0,8,0.429,20.073333333333334
6,2,6,0.333,26.433333333333334
5,1,4,0.2,27.426666666666666
6,1,3,0.667,13.826666666666666
5,1,6,0.4,9.283333333333333
9,2,2,0.8,20.55
10,2,2,0.3,39.833333333333336
7,1,3,0.4,16.25
9,0,0,0.375,14.04
2,8,1,0.0,15.183333333333334
0,3,4,0.0,19.083333333333332
6,2,1,0.5,15.808333333333334
6,1,4,0.286,22.933333333333334
9,1,0,0.75,12.593333333333334
7,1,3,0.333,20.633333333333333
1,4,3,0.0,18.766666666666666
4,2,4,0.0,10.59
4,5,1,0.333,19.416666666666668
2,1,3,0.333,9.816666666666666
4,0,6,0.4,19.816666666666666
6,2,4,0.5,16.966666666666665
6,0,4,0.75,21.383333333333333
6,2,2,0.6,23.116666666666667
6,1,3,0.333,22.515
9,1,0,0.5,17.741666666666667
0,2,5,0.0,14.55
2,1,6,0.25,10.483333333333333
3,1,4,0.125,22.433333333333334
6,0,3,0.2,21.3
5,3,0,0.286,27.95
6,1,4,0.5,14.916666666666666
5,0,1,0.222,24.983333333333334
2,4,2,0.2,15.333333333333334
4,2,2,0.333,25.166666666666668
5,0,3,0.667,12.283333333333333
3,1,5,0.333,24.833333333333332
5,0,2,0.333,22.996666666666666
5,3,2,0.286,28.183333333333334
5,0,4,0.222,16.416666666666668
7,1,1,0.4,10.566666666666666
8,0,2,0.667,13.066666666666666
8,0,0,0.6,19.366666666666667
4,2,1,0.167,10.123333333333333
2,1,6,0.333,28.85
3,2,1,0.5,12.505
2,0,5,0.5,26.55
3,1,2,0.25,26.9
6,0,2,0.333,19.566666666666666
3,1,4,1.0,17.783333333333335
2,5,1,0.167,20.265
3,1,3,0.333,23.633333333333333
6,0,0,0.333,15.3
0,0,5,0.0,9.65
4,0,3,0.667,10.666666666666666
3,0,2,0.333,15.65
5,0,1,0.5,4.666666666666667
5,0,1,1.0,16.56833333333333
3,1,2,0.5,15.766666666666667
0,3,0,0.0,9.416666666666666
0,2,1,0.0,12.266666666666667
2,2,1,0.333,5.933333333333334
2,0,1,0.0,8.4
3,1,0,1.0,2.6166666666666667
3,0,1,1.0,3.3666666666666667
0,0,0,0.0,3.0833333333333335
0,0,2,0.0,20.283333333333335
2,2,0,0.333,9.875
2,0,0,1.0,5.2
2,1,1,0.2,12.091666666666667
0,1,1,0.0,7.456666666666667
2,0,2,0.0,4.816666666666666
2,0,2,1.0,16.033333333333335
2,0,2,1.0,8.963333333333333
0,0,2,0.0,6.151666666666666
3,0,1,1.0,12.283333333333333
4,0,0,1.0,2.6166666666666667
3,0,0,0.5,5.516666666666667
3,0,0,0.2,8.683333333333334
2,0,2,0.333,25.25
3,0,0,0.5,8.883333333333333
0,1,0,0.0,12.111666666666666
2,0,1,1.0,1.2
2,0,1,0.5,2.6166666666666667
2,0,1,1.0,4.55
2,0,1,0.333,13.65
3,0,0,1.0,3.0833333333333335
0,0,3,0.0,10.266666666666667
2,0,1,0.5,9.416666666666666
2,0,1,1.0,2.7666666666666666
0,2,0,0.0,17.451666666666668
0,1,1,0.0,4.666666666666667
2,0,0,1.0,1.2
0,0,0,0.0,1.2
2,0,0,1.0,1.8
2,0,0,0.5,4.15
0,1,1,0.0,9.04
2,0,0,1.0,6.566666666666666
0,1,0,0.0,1.2
0,1,0,0.0,4.383333333333334
0,0,1,0.0,3.85
0,0,1,0.0,2.9
0,0,1,0.0,3.1333333333333333
0,0,1,0.0,6.45
0,0,1,0.0,4.038333333333333
0,0,1,0.0,4.216666666666667
0,0,1,0.0,8.25
1,0,0,0.0,4.816666666666666
0,1,0,0.0,2.6166666666666667
0,1,0,0.0,4.835
0,0,0,0.0,1.2
0,0,0,0.0,2.6166666666666667
0,0,0,0.0,0.3016666666666667
0,0,0,0.0,2.7666666666666666
0,0,0,0.0,0.55
0,0,0,0.0,1.2
0,0,0,0.0,0.955
0,0,0,0.0,1.2
0,0,0,0.0,10.283333333333333
0,0,0,0.0,3.8333333333333335
40,9,8,0.519,37.18333333333333
23,6,9,0.5,31.016666666666666
30,5,5,0.65,31.083333333333332
25,0,2,0.529,25.816666666666666
23,3,6,0.412,29.783333333333335
21,2,5,0.444,33.81666666666667
12,1,14,0.714,32.38333333333333
10,5,9,0.308,30.333333333333332
13,5,7,0.5,22.17
21,1,5,0.5,29.25
16,1,10,0.429,25.83
12,2,4,0.8,12.616666666666667
15,1,4,0.625,27.783333333333335
12,2,3,0.5,34.43333333333333
19,3,2,0.583,27.733333333333334
14,3,3,0.455,21.333333333333332
9,3,2,0.364,24.916666666666668
11,2,5,0.556,15.756666666666666
18,0,1,0.857,17.316666666666666
12,2,2,0.5,37.333333333333336
13,1,4,0.667,21.7
7,1,7,0.75,23.583333333333332
